uid,title,link,source,published,summary
0b7681a11229bdc9036ca0ab4d7d583bfcf31ef1,Зарядить авто в России будет гораздо проще: Правительство выделило миллиарды на зарядные станции,https://www.ixbt.com/news/2025/08/04/zarjadit-avto-v-rossii-budet-gorazdo-proshe-pravitelstvo-vydelilo-milliardy-na-zarjadnye-stancii.html,www.ixbt.com,2025-08-04T10:22:00+00:00,"<p>Правительство РФ направит 5,5 млрд рублей на развитие инфраструктуры для электромобилей в рамках национального проекта. Как сообщил Председатель Правительства РФ Михаил Мишустин, на эти средства в ближайшие три года планируется установить около 2 тыс. новых зарядных станций и хабов. Соответствующее распоряжение уже подписано.</p> <p>Ранее на эти цели было выделено около 3,5 млрд рублей, благодаря чему число зарядных станций в стране превысило 2 тыс. Мишустин отметил, что расширение сети зарядной инфраструктуры &mdash; ключевой фактор для роста популярности электромобилей, так как это обеспечивает удобство их использования по всей стране. Электромобили становятся все более востребованными благодаря экономии на обслуживании и экологичности.&nbsp;</p> <a href=""https://www.ixbt.com/img/n1/news/2025/7/1/ixbtmedia______Zeekr__Li_Auto_________--ar_169_--v_7_b792291c-b9e0-4d4b-bdce-7bfd861c0429_1_large.png""><figure><img src=""https://www.ixbt.com/img//x780/n1/news/2025/7/1/ixbtmedia______Zeekr__Li_Auto_________--ar_169_--v_7_b792291c-b9e0-4d4b-bdce-7bfd861c0429_1_large.png"" /></figure></a> Изображение Midjourney <p>Президент отмечал, что необходимо уделять особое внимание укреплению транспортной инфраструктуры, причем как в крупных агломерациях, так и в средних малых городах. Для этого правительство реализует ряд мер, включая те, что нацелены на создание современных отечественных станций для быстрой зарядки машин, чтобы частично компенсировать расходы бизнеса на закупку таких заправок.</p> <p>Михаил Мишустин</p>"
f194ce29364c8950fe13d5d04768567625f0c6b7,Что такое инкрементальная гидратация в Angular,https://habr.com/ru/articles/933794/?utm_source=habrahabr&utm_medium=rss&utm_campaign=933794,habr.com,2025-08-04T10:10:28+00:00,"<img src=""https://habrastorage.org/getpro/habr/upload_files/121/5c6/ea0/1215c6ea0a1c6c32ded1cd7b0585245d.png"" /><p><strong>Как инкрементальная гидратация в Angular помогает сделать приложения действительно быстрыми</strong></p><p>Если вы когда-либо запускали SSR в&nbsp;Angular, вы наверняка сталкивались с&nbsp;этим парадоксом: страница вроде&nbsp;бы загружается молниеносно, но&nbsp;ощущается медленной. Контент есть, кнопки на&nbsp;месте&nbsp;— а&nbsp;кликаешь по&nbsp;ним, и в&nbsp;ответ тишина. Почему? Потому что&nbsp;браузер всё ещё «оживляет» интерфейс&nbsp;— запускает JavaScript, подключает обработчики, восстанавливает состояние. Это и есть гидратация, и в&nbsp;классическом исполнении она не&nbsp;так уж и&nbsp;быстра.</p> <a href=""https://habr.com/ru/articles/933794/?utm_source=habrahabr&amp;utm_medium=rss&amp;utm_campaign=933794#habracut"">Читать далее</a>"
1217c9ddd202e575840a058df5c43be7c82c1fbd,The Canon RF 15-35mm f/2.8 Lens: Is It Worth the Price?,https://fstoppers.com/reviews/canon-rf-15-35mm-f28-lens-it-worth-price-707983?utm_source=FS_RSS&utm_medium=RSS&utm_campaign=Main_RSS,fstoppers.com,2025-08-04T10:03:01+00:00,"<p><a href=""https://fstoppers.com/reviews/canon-rf-15-35mm-f28-lens-it-worth-price-707983?utm_source=FS_RSS&amp;utm_medium=RSS&amp;utm_campaign=Main_RSS""><img alt="""" height=""670"" src=""https://cdn.fstoppers.com/styles/large-16-9/s3/lead/2025/08/canon-rf-15-35mm-f_2.8l-is-usm-lens-review-by-a-wedding-photographer-bokeh-sharpness-distortion---youtube---0-0-05.jpeg"" width=""1185"" /></a></p>  If you shoot weddings or events, you’ve likely hit the wall where 24mm just isn’t wide enough. Tight prep rooms, crowded dance floors, and sweeping venue shots demand a true ultra-wide that still works when you move in close. <p><center><strong>[ <a href=""https://fstoppers.com/reviews/canon-rf-15-35mm-f28-lens-it-worth-price-707983?utm_source=FS_RSS&amp;utm_medium=RSS&amp;utm_campaign=Main_RSS"">Read More</a> ]</strong></center></p>"
87aab6d99b92782b6ed1a9c1ac777ebc8f6384c8,"AMD's Z2 Extreme flies past Intel's Lunar Lake in new gaming benchmarks — MSI Claw 8 running at 17W favors the Z2E by roughly 8.5%, lead drops to 6% at 30W",https://www.tomshardware.com/video-games/handheld-gaming/amds-z2-extreme-flies-past-intels-lunar-lake-in-new-gaming-benchmarks-msi-claw-8-running-at-17w-favors-the-z2e-by-roughly-8-5-percent-lead-drops-to-6-percent-at-30w,www.tomshardware.com,2025-08-04T10:02:15+00:00,"AMD’s Ryzen Z2 Extreme beats Intel’s Lunar Lake in MSI’s Claw A8 vs Claw 8 AI+ showdown. At 17W, AMD leads by 7–8% with stronger 1% lows and smoother gameplay, while still holding a 5–6% edge at 30W. Both cost around $900–$1000, but AMD offers better GPU scaling and a higher 35W TDP ceiling."
6087b81751dd8a20d6dca52975e16f2462a48785,Meet Ultra Skelly: Skelly the Skeleton Gets a High-Tech Edition This Halloween,https://www.wired.com/story/high-tech-skelly-is-here-for-halloween/,www.wired.com,2025-08-04T10:02:00+00:00,"The new 6'5'' version of Skelly has digital eyeballs, audio options, and a motion sensor. It’s available to buy starting today."
ce6d09a1285ae84df5198f0248ca79f692ddca37,Люси из Cyberpunk: Edgerunners скоро ворвётся в Guilty Gear Strive — дата выхода и геймплейный трейлер,https://3dnews.ru/1127052,3dnews.ru,2025-08-04T10:01:33+00:00,Разработчики аниме-файтинга Guilty Gear Strive из японской студии Arc System Works на турнире Evo 2025 раскрыли дату появления в игре Люси из анимационного сериала Cyberpunk: Edgerunners (&laquo;Киберпанк: Бегущие по краю&raquo;).   Источник изображения: Arc System Works
dbf67b18209350c2597f667a3545600afe012935,JEP 511: Импорт модулей в Java 25 — как упростить работу с библиотеками,https://habr.com/ru/companies/spring_aio/articles/933476/?utm_source=habrahabr&utm_medium=rss&utm_campaign=933476,habr.com,2025-08-04T10:00:25+00:00,"<img src=""https://habrastorage.org/getpro/habr/upload_files/b51/572/bf9/b51572bf95912802439f5fac74b961e1.jpg"" /><p>Команда <a href=""https://t.me/+QmrKn0wA8CdkNjAy"" rel=""noopener noreferrer nofollow"">Spring АйО</a> проанализировала JEP 511: импорт модулей. Теперь можно будет одним импортом подключать все пакеты, которые экспортирует модуль. Это сильно упростит работу с большими библиотеками, особенно в прототипах и обучении.</p> <a href=""https://habr.com/ru/articles/933476/?utm_source=habrahabr&amp;utm_medium=rss&amp;utm_campaign=933476#habracut"">Читать далее</a>"
272a1767ac6c122f51057d1fc940e5bd82fcea7c,Аннотация Lazy как спасение от циклических зависимостей,https://habr.com/ru/companies/spring_aio/articles/931170/?utm_source=habrahabr&utm_medium=rss&utm_campaign=931170,habr.com,2025-08-04T10:00:24+00:00,"<img src=""https://habrastorage.org/getpro/habr/upload_files/ea9/a3c/5e6/ea9a3c5e640ced17ab293d548845ed77.png"" /><p>В <a href=""https://t.me/spring_aio/108"" rel=""noopener noreferrer nofollow"">прошлом посте</a> команда <a href=""https://t.me/+QmrKn0wA8CdkNjAy"" rel=""noopener noreferrer nofollow"">Spring АйО</a> подробно разобрала, как <code>@Lazy</code> помогает экономить ресурсы и ускорять старт приложения. Но забыли упомянуть ещё один крайне полезный кейс применения этой аннотации — борьбу с циклическими зависимостями.</p> <a href=""https://habr.com/ru/articles/931170/?utm_source=habrahabr&amp;utm_medium=rss&amp;utm_campaign=931170#habracut"">Читать далее</a>"
95428f79d2337f938df5d453ffaae5b99e594441,«Вымпелком» – ваше окно в мир спама,https://habr.com/ru/articles/933788/?utm_source=habrahabr&utm_medium=rss&utm_campaign=933788,habr.com,2025-08-04T10:00:18+00:00,"<img src=""https://habrastorage.org/getpro/habr/upload_files/2b3/08c/abf/2b308cabf474ed8919d993418723ad92.jpg"" /><p><em>Сказ про то, как уютно спамеры чувствуют себя в «Вымпелкоме» и про гостеприимно распахнутый почтовый сервер одного из крупнейших операторов связи.</em><br /><br />В прошлом году мне повалил спам с адресов в домене @corbina.ru, а <a href=""https://habr.com/ru/articles/832794/"" rel=""noopener noreferrer nofollow"">я люблю получать спам</a>, больше я люблю только <a href=""https://habr.com/ru/news/567238/"" rel=""noopener noreferrer nofollow"">жаловаться на него в ФАС</a>, а с недавних пор еще и судить спамеров (как-нибудь расскажу об этом).<br /><br />Ну повалил – и повалил, я дежурно достал свежий комплект ссаных тряпок и сел писать жалобу: тогда-то, там-то при таких-то обстоятельствах я получил спам с адреса, кхм, webmaster@corbina.ru Согласно данным служебных заголовков, спам был отправлен с IP 95.29.140.112, кхм, который недвусмысленно указывает на 95-29-140-112.broadband.corbina.ru…<br /><br />С этого момента стало интереснее: адрес отправителя подделать – как два байта переслать, но подставить «левый» адрес в том же домене, через SMTP-сервер которого отправляется письмо, в сети «Вымпелкома», are you <s>ahueli tam</s> seriosly?!<br /><br />ФАС, с которым я поделился своей радостью от получения спама, сперва бодро взялся за дело, но вскоре втихую прикрыл его, <a href=""https://br.fas.gov.ru/to/moskovskoe-ufas-rossii/0382bdd5-137f-465a-b3a2-9176e8263367/"" rel=""noopener noreferrer nofollow"">и вот почему</a>:</p> <a href=""https://habr.com/ru/articles/933788/?utm_source=habrahabr&amp;utm_medium=rss&amp;utm_campaign=933788#habracut"">Погрузиться в мир распахнутых почтовиков</a>"
06b44d66fb17409f1c5b19f29cb2f28fcc3159e9,BMW’s next EV is its most sustainable car yet—here’s why,https://arstechnica.com/cars/2025/08/how-bmw-slashed-the-carbon-footprint-of-its-next-ev-the-2026-ix3/,arstechnica.com,2025-08-04T10:00:08+00:00,The break-even point with an ICE vehicle is as little as one year.
bbf39b88d206258303b9a657908065ff802dcf96,Here's How You Can Lock and Hide Apps on Your iPhone in a Few Easy Steps,https://www.cnet.com/tech/services-and-software/heres-how-you-can-lock-and-hide-apps-on-your-iphone-in-a-few-easy-steps/#ftag=CAD590a51e,www.cnet.com,2025-08-04T10:00:04+00:00,This trick can keep your kids out of your social media apps and protect your privacy.
715e0c922fb1e851efbf3362c9046978603d45f2,New auto ejection tool for Bambu Lab print farms automatically ejects finished 3D prints from the machine — $129 kit includes auto door opener and special bed surface for frictionless part ejection,https://www.tomshardware.com/3d-printing/new-auto-ejection-tool-for-bambu-lab-print-farms-automatically-ejects-finished-3d-prints-from-the-machine-usd129-kit-includes-auto-door-opener-and-special-bed-surface-for-frictionless-part-ejection,www.tomshardware.com,2025-08-04T10:00:00+00:00,3DQue introduces a function to pop prints off the bed without human intervention.
15a0ff5b6a7bfa682245fe5f83f3e24388525979,"Новая игра от создателей «Смуты», запуск плейтеста русской «Готики» и закрытие Skyforge: новости игропрома за июль 2025",https://habr.com/ru/companies/ggsel/articles/933782/?utm_source=habrahabr&utm_medium=rss&utm_campaign=933782,habr.com,2025-08-04T09:50:43+00:00,"<img src=""https://habrastorage.org/getpro/habr/upload_files/b1e/b2c/9da/b1eb2c9da8845e5d915e92bfd89f1b13.jpeg"" /><p>Существует мнение, что наша игровая индустрия не демонстрирует значительных успехов, а потому не заслуживает особого внимания. Однако последние новости говорят об обратном! Предлагаем ознакомиться с нашим первым дайджестом про игры от русскоговорящих разработчиков.</p> <a href=""https://habr.com/ru/articles/933782/?utm_source=habrahabr&amp;utm_medium=rss&amp;utm_campaign=933782#habracut"">Читать далее</a>"
3805cb4d4e5b35dfbc83db5a56dee87e9f8d0e34,"AnTuTu назвала самые мощные смартфоны июля: средний сегмент захватили модели на MediaTek, а флагманский — на Qualcomm",https://3dnews.ru/1127051,3dnews.ru,2025-08-04T09:45:00+00:00,"Популярный бенчмарк AnTuTu опубликовал рейтинг самых производительных смартфонов на базе Android по итогам июля. Третий месяц подряд лидером в категории флагманских устройств остаётся Red Magic 10S Pro+, который в среднем набрал в тестах 2 943 537 баллов. Источник изображения: RedMagic"
7ee8a145456068b228e08a8f4fd60440cb963451,Знакомимся с PHP Symfony,https://habr.com/ru/companies/otus/articles/930890/?utm_source=habrahabr&utm_medium=rss&utm_campaign=930890,habr.com,2025-08-04T09:40:21+00:00,"<img src=""https://habrastorage.org/getpro/habr/upload_files/217/72c/ae4/21772cae40d9d9cb00c19f076c172c79.jpg"" /><p>Использование фреймворков позволяет существенно упростить процесс разработки веб ресурсов. Одним из наиболее мощных фреймворков является Symphony. Этот веб фреймворк представляет собой набор классов, которые помогают разрабатывать веб-приложения. Он имеет гибкую конфигурацию с использованием YAML, XML или аннотаций. Также Symfony можно интегрировать с независимыми библиотеками и PHP Unit. Компоненты Symfony используются во многих проектах с открытым исходным кодом, включая Composer, Drupal и phpBB.</p><p>Ниже представлены ключевые фичи фреймворка Symphony.</p> <a href=""https://habr.com/ru/articles/930890/?utm_source=habrahabr&amp;utm_medium=rss&amp;utm_campaign=930890#habracut"">Читать далее</a>"
b4fa9add19e1394653cf8e8ec5d0c0d376b8bed5,"Продажи Toyota Camry взлетели на 35% в Китае, дешевый кроссовер Toyota bz3X — тоже хит",https://www.ixbt.com/news/2025/08/04/toyota-camry-35-toyots-bz3x.html,www.ixbt.com,2025-08-04T09:40:00+00:00,"<p>Совместное предприятие GAC Toyota отчиталось о продажах в июле, и они выглядят очень оптимистично, особенно на фоне общего замедления рынка. За прошлый месяц компания продала 66&nbsp;018 единиц автомобилей &mdash; на 11,7% больше, чем в июле 2024 года.</p> <a href=""https://www.ixbt.com/img/n1/news/2025/7/1/6239bfd1gy1i322ze489ej20u035n1kx_large.jpg""><figure><img src=""https://www.ixbt.com/img//x780x600/n1/news/2025/7/1/6239bfd1gy1i322ze489ej20u035n1kx_large.jpg"" /></figure></a> Фото: GAC Toyota <p>Хитов &mdash; два. Бюджетный электрический кроссовер bz3X и топливный седан Camry. Первый разошелся в количестве 6834 экземпляров, и это новый рекорд месячных продаж (на 13% больше, чем в июне). Что же касается Camry, то продажи составили 17&nbsp;718 единиц. Это меньше, чем в июне (20&nbsp;358 шт.), но на 34,4% больше, чем в июле 2024 года.</p>"
866fb41fa79faf16e7d72c57dd05784c4abf316d,"Уронили, отключили, обрубили, сломали: четыре сценария отказа метрокластера в прямом эфире",https://habr.com/ru/companies/jetinfosystems/articles/933768/?utm_source=habrahabr&utm_medium=rss&utm_campaign=933768,habr.com,2025-08-04T09:39:37+00:00,"<img src=""https://habrastorage.org/getpro/habr/upload_files/c18/26a/6fd/c1826a6fdc5c63c87d13efd05c80aec4.jpg"" /><p>Привет, Хабр!</p><p>Когда речь заходит об отказоустойчивости между ЦОДами, метрокластер — почти всегда первое, что приходит в голову. Раньше это был стандарт: один ЦОД падает — второй подхватывает. Все работает, данные не теряются. Вместе с уходом западных вендоров их решения ушли вместе с ними либо появились огромные трудности с их конфигурированием и поддержкой.<em> </em></p><p>С 2024 года у нас на тестовом стенде стоят системы хранения <strong>AQ440 от «Аэродиск»</strong>. Мы их активно «мучаем»: имитируем отказы, нагружаем, меряем задержки, устраиваем испытания на выживание. Наш выбор связан с тем, что это единственное решение (на данный момент), у которого есть поддержка метрокластера. И основной фокус сегодняшнего рассказа — описать сценарии работы этой технологии. Не имитацию, не полумеру, а рабочую схему с реальным переключением между площадками, отказами и всем, что из этого следует. </p> <a href=""https://habr.com/ru/articles/933768/?utm_source=habrahabr&amp;utm_medium=rss&amp;utm_campaign=933768#habracut"">Читать далее</a>"
2ce336069592699c71a2a34fb4e3c053c0eea705,Игры для обучения программированию и разработки собственных модификаций,https://habr.com/ru/articles/933778/?utm_source=habrahabr&utm_medium=rss&utm_campaign=933778,habr.com,2025-08-04T09:38:23+00:00,"<img src=""https://habrastorage.org/getpro/habr/upload_files/762/9e0/d74/7629e0d74b04bf08279e2e70c7001c9b.jpg"" /><p>За последние годы я все чаще замечаю, как игры становятся не просто развлечением, а инструментом обучения и старта в разработке. Некоторые из них дают возможность глубоко погрузиться в алгоритмы, работу кода, а также в процесс создания собственных игровых модификаций. В этой статье я постарался собрать игры, которые действительно стоит рассмотреть тем, кто хочет развивать навыки программирования или пробовать себя в <abbr class=""habraabbr"" title=""Геймдев (GameDev/Game Development) - это&nbsp;процесс создания видеоигр. Он включает в себя все этапы: От разработки идеи и концепции до выпуска готового продукта на рынок. Например: Это может быть разработка для мобильных устройств, ПК, консолей или других платформ."">геймдеве </abbr>через практику.</p><p>Также прошу обратить внимание, что это обзорная статья, в которой я собрал игры и проекты, полезные для обучения программированию и практики разработки. Здесь указаны названия, ключевые особенности и то, какие языки программирования или навыки они позволяют отрабатывать.</p><p>Если вас заинтересует какая-то игра более детально - например, с техническим разбором, установкой, интеграцией скриптов или примерами кода - напишите об этом в комментариях. При наличии интереса и возможности подготовлю отдельный материал по каждой из таких игр.</p><p><strong>Рассмотреть я предлагаю вопрос с двух сторон:</strong><br />В первой части поговорим об играх которые подойдут для обучения программированию и вводу в ИТ сферу за счет своей сюжетной линии/процесса прохождения игры.<br /><br />Во второй части поговорим об играх, которые на мой взгляд больше всего развиты и походят для создания собственных модификаций внутри уже готовой платформы. (Т.Е. Разработки плагинов и собственных доработок)</p> <a href=""https://habr.com/ru/articles/933778/?utm_source=habrahabr&amp;utm_medium=rss&amp;utm_campaign=933778#habracut"">Читать далее</a>"
2fc1f3a7365ed741824bcb93e8459d95633fd675,"Каждый второй встречал такую CRM. Топ мифов и страшилок про российские CRM, которые оказались правдой",https://habr.com/ru/companies/yougile/articles/933776/?utm_source=habrahabr&utm_medium=rss&utm_campaign=933776,habr.com,2025-08-04T09:37:11+00:00,"<img src=""https://habrastorage.org/getpro/habr/upload_files/9b3/59b/d16/9b359bd1631bf0fe3c0884d3986d9ed5.jpeg"" /><p>В статье разберем восемь популярных мифов-страшилок об отечественных CRM-системах, которые я хотела безжалостно развеять, но оказалось, что большая часть оказалось правдой. Но не вся.&nbsp;</p> <a href=""https://habr.com/ru/articles/933776/?utm_source=habrahabr&amp;utm_medium=rss&amp;utm_campaign=933776#habracut"">Читать далее</a>"
42db5fc7da1262d592f26d6cf525715049c65a43,A Hiker Was Missing for Nearly a Year—Until an AI System Recognized His Helmet,https://www.wired.com/story/missing-hiker-ai-drone-recovery/,www.wired.com,2025-08-04T09:30:00+00:00,"Using AI to analyze thousands of frames taken by drone, The Piedmontese Alpine Rescue team has found the body of a doctor who had been missing since September 2024."
8c373b197ef0316761531b107f21ae720b1944fa,Нейросети VS SEO: что с поисковым трафиком из-за чат-ботов и нейровыдач,https://habr.com/ru/articles/931668/?utm_source=habrahabr&utm_medium=rss&utm_campaign=931668,habr.com,2025-08-04T09:29:17+00:00,"<img src=""https://habrastorage.org/getpro/habr/upload_files/2eb/c85/751/2ebc85751598349f65ee0f5aeadfc617.png"" /><p>Поисковики постоянно меняют правила ранжирования и формат выдачи.&nbsp;</p><p>Еще пару лет назад можно было попасть в топ с формулировкой «Окна дешево Москва и МО под ключ». Потом алгоритмы поменялись и для попадания в топ нужно было писать полезные статьи с картинками и хорошим форматированием. А потом произошел бум нейросетей и выдача снова изменилась — теперь вместо поисковой выдачи пользователи видят короткий ответ от ИИ по теме → могут решить свой вопрос даже не переходя на сайт из топ-3.</p><p>Михаил Шумовский, нейроэнтузиаст и редактор журнала «Конверт» (экс блог Unisender), попытался разобраться, насколько все плохо с точки зрения SEO-трафика и что с этим делать.</p> <a href=""https://habr.com/ru/articles/931668/?utm_source=habrahabr&amp;utm_medium=rss&amp;utm_campaign=931668#habracut"">Читать далее</a>"
91de06d0303f3be3a5bb9ec6526b784823269248,"Недельный геймдев: #237 — 3 августа, 2025",https://habr.com/ru/articles/933774/?utm_source=habrahabr&utm_medium=rss&utm_campaign=933774,habr.com,2025-08-04T09:28:28+00:00,"<img src=""https://habrastorage.org/getpro/habr/upload_files/a95/ab3/c4b/a95ab3c4b413c27ccdd9d6999108de09.jpeg"" /><p>Из <a href=""https://suvitruf.ru/2025/08/03/18623/weekly-gamedev-237-03-august-2025/"" rel=""noopener noreferrer nofollow"">новостей</a>: Masterсard открещивается от удаления игр, руководство 2K Games забраковало текущую версию BioShock 4, редактор карт Battlefield 6 работает на Godot, Sony подала в суд на Tencent за плагиат серии Horizon.</p><p>Из интересностей: как сделать взаимодействие приятным, не делайте свою игру бесплатной, немножко мерзкой симуляции из Godot.</p> <a href=""https://habr.com/ru/articles/933774/?utm_source=habrahabr&amp;utm_medium=rss&amp;utm_campaign=933774#habracut"">Читать далее</a>"
bc5bff400965903686ec50c053a5eeb47ba8a19f,Игра в SPM,https://habr.com/ru/articles/857364/?utm_source=habrahabr&utm_medium=rss&utm_campaign=857364,habr.com,2025-08-04T09:27:22+00:00,"<img src=""https://habrastorage.org/getpro/habr/upload_files/d62/59f/24d/d6259f24daf8a9a34fc605b90700e889.png"" /><p>Привет, хабражители!</p><p>На Хабре уже немало статей об опыте перехода на Swift Package Manager — успешных и не очень. В моем случае переезд прошел удачно, но на каждом шагу возникали проблемы, которые было сложно нагуглить или вообще найти решения. Поэтому я решил собрать все накопленные знания и поделиться ими в этой статье, надеясь, что другие разработчики сэкономят кучу времени.</p> <a href=""https://habr.com/ru/articles/857364/?utm_source=habrahabr&amp;utm_medium=rss&amp;utm_campaign=857364#habracut"">Читать далее</a>"
ae801335f061abcf1eeb979e29549d67c6e59c90,«Ситидрайв» запустил «Межгород» для классической аренды авто,https://www.ixbt.com/news/2025/08/04/sitidrajv-zapustil-mezhgorod-dlja-klassicheskoj-arendy-avto.html,www.ixbt.com,2025-08-04T09:27:00+00:00,"<p>Каршеринговый сервис &laquo;Ситидрайв&raquo; начал тестировать тариф &laquo;Межгород&raquo; в сервисе проката авто &laquo;Рент&raquo;. Новый тариф будет действовать с 30 августа между Москвой и Санкт-Петербургом.&nbsp;</p> <a href=""https://www.ixbt.com/img/n1/news/2025/7/1/CD-10_large.jpg""><figure><img src=""https://www.ixbt.com/img//x780/n1/news/2025/7/1/CD-10_large.jpg"" /></figure></a> Иллюстрация: &laquo;Ситидрайв&raquo; <p>За дополнительную плату пользователи смогут взять автомобиль в одном городе и оставить его в другом на бесплатных парковках. В Москве &ndash; на ул. Тушинской, 19; в Санкт-Петербурге &ndash; на Волковском проспекте, 32.&nbsp;</p> <p>Если этап тестирования пройдёт успешно, в &laquo;Ситидрайве&raquo; планируют расширить перечень городов и опций по тарифу. &nbsp;</p> <p>Напомним, &laquo;Ситидрайв Рент&raquo; &ndash; это классический прокат автомобилей без оклейки и с физическими ключами от 1 дня. Заявку на бронирование можно оставить на сайте или в приложении &laquo;Ситидрайва&raquo; в соответствующем разделе. Бронирование происходит онлайн.&nbsp;</p> <p>&laquo;Ситидрайв&raquo; запустил классический прокат автомобилей в Москве в августе 2024 года. Ранее такая возможность появилась для клиентов &laquo;Ситидрайва&raquo; в Санкт-Петербурге и Сочи. &nbsp;</p>"
82c3b4a975e736ad6ed0b86b68c64e4deabb4186,Одноклассник Geely Monjaro со 197-сильным мотором и адаптацией для России — дешевле 3 млн рублей. Стартовали продажи большого кроссовера Dongfeng Huge,https://www.ixbt.com/news/2025/08/04/geely-monjaro-197-3-dongfeng-huge.html,www.ixbt.com,2025-08-04T09:23:00+00:00,"<p>Dongfeng объявил о старте продаж в России нового кроссовера Huge: в течение месяца новинка появится в салонах всех дилеров марки. Машина предлагается в двух комплектациях, цены &mdash; 2,99 и 3,14 млн рублей соответственно.</p> <a href=""https://www.ixbt.com/img/n1/news/2025/7/1/dfm_large.JPG""><figure><img src=""https://www.ixbt.com/img//x780/n1/news/2025/7/1/dfm_large.JPG"" /></figure></a> Фото: Dongfeng <p>Под капотом Dongfeng Huge установлен 1,5-литровый турбомотор мощностью 197 л.с., он сочетается с 7-ступенчатым &laquo;роботом&raquo; Getrag. Кроссовер разгоняется до 100 км/ч за 8,2 с, максимальная скорость &mdash; 190 км/ч, а средний расход топлива &mdash; 7,7 литра на 100 километров. Полный привод для Huge не предусмотрен. Габариты &mdash; 4720 x 1910 x 1702 мм, колёсная база &mdash; 2825 мм. Такие размеры делают Dongfeng Huge одноклассником крупных кроссоверов вроде &nbsp;Geely Monjaro.</p> <a href=""https://www.ixbt.com/img/n1/news/2025/7/1/Te5dPR__96a8712 copy_large.jpg""><figure><img src=""https://www.ixbt.com/img//x780/n1/news/2025/7/1/Te5dPR__96a8712 copy_large.jpg"" /></figure></a> Фото: Dongfeng <p>Huge адаптирован для российских условий и по умолчанию оснащен обогревом передних сидений, руля&nbsp;и форсунок стеклоомывателя, а также системой дистанционного запуска двигателя. Медиасистема полностью русифицирована, проводится антикоррозионная обработка.</p> <p>Уже в базе у Huge 6 подушек безопасности, светодиодная оптика, два экрана с диагональю 8 и 12,3 дюйма,&nbsp;электрорегулировки сиденья водителя и кондиционер. В топовой версии вместо кондиционера климат-контроль, также есть беспроводная зарядка для смартфона, электропривод двери багажника и различные системы помощи водителю.</p>"
b740858c583c67c89700e94a5cc9deb107c3c773,Как рёбра графа 3D-сцены помогают LLM отвечать на вопросы?,https://habr.com/ru/companies/airi/articles/926076/?utm_source=habrahabr&utm_medium=rss&utm_campaign=926076,habr.com,2025-08-04T09:22:02+00:00,"<img src=""https://habrastorage.org/getpro/habr/upload_files/bb5/e03/160/bb5e0316071ffb0bc5fd8c9af25f7d0e.png"" /><p>Привет, Хабр! Меня зовут Татьяна Земскова, я аспирантка МФТИ и младший научный сотрудник команды Embodied Agents лаборатории Cognitive AI Systems AIRI. Областью моих научных интересов является компьютерное зрение для&nbsp;робототехники. Я изучаю, в&nbsp;частности, то, каким образом робот может использовать различные модальности (текст, 3D‑облака точек) для&nbsp;лучшего понимания 3D‑сцены. </p><p>Сегодня мы поговорим о&nbsp;понимании 3D‑сцены в&nbsp;контексте задач, где требуется одновременно и трёхмерное компьютерное зрение, и обработка естественного языка, а&nbsp;также о&nbsp;том, как&nbsp;представление 3D‑сцены в&nbsp;виде графа с&nbsp;рёбрами помогает в&nbsp;их решении. Главной особенностью графового представления 3D‑сцены является его компактность, поэтому граф можно использовать для&nbsp;сжатого описания 3D‑сцены, подающегося на&nbsp;вход в&nbsp;LLM. Это позволяет получать качественные ответы на&nbsp;вопросы о 3D‑сцене до 5&nbsp;раз&nbsp;быстрее по&nbsp;сравнению с&nbsp;методами, использующими последовательности изображений для&nbsp;LVLM. Это мы показали вместе с&nbsp;моим научным руководителем <a href=""https://t.me/iMapDAY"" rel=""noopener noreferrer nofollow"">Дмитрием Юдиным</a> в&nbsp;недавней работе <a href=""https://arxiv.org/abs/2412.18450"" rel=""noopener noreferrer nofollow"">3DGraphLLM: Сombining Semantic Graphs and Large Language Models for 3D Scene Understanding</a>, принятой на&nbsp;ведущую конференцию по&nbsp;компьютерному зрению ICCV 2025. </p><p>Мы предоставляем <a href=""https://github.com/CognitiveAISystems/3DGraphLLM"" rel=""noopener noreferrer nofollow"">открытый исходный код</a> метода 3DGraphLLM с&nbsp;инструкциями по&nbsp;запуску, а&nbsp;также публикуем предварительно обученные веса модели на <a href=""https://huggingface.co/wingrune/3DGraphLLM"" rel=""noopener noreferrer nofollow"">Hugging Face</a>. Это позволяет каждому&nbsp;желающему легко воспроизвести результаты и опробовать все описанные методы на&nbsp;собственных данных. Здесь&nbsp;же хочется подробнее рассказать о&nbsp;новом методе и пути, по&nbsp;которому мы к&nbsp;нему пришли.</p> <a href=""https://habr.com/ru/articles/926076/?utm_source=habrahabr&amp;utm_medium=rss&amp;utm_campaign=926076#habracut"">Читать далее</a>"
