uid,title,link,source,published,summary
c45c83387b1f39ed6836410cdb573529c2e4d98f,The Insider’s Guide to San Francisco’s A.I. Boom,https://www.nytimes.com/2025/08/04/technology/ai-boom-san-francisco.html,rss.nytimes.com,2025-08-04T09:00:35+00:00,"The city is the tech industry’s hub for artificial intelligence, 30 miles north of the home of companies like Meta and Google."
5ec68acf218ca565c0adc1c87c29313b661c9031,How Tech Firms Like Google and Meta Are Embracing the Military,https://www.nytimes.com/2025/08/04/technology/google-meta-openai-military-war.html,rss.nytimes.com,2025-08-04T09:00:32+00:00,"In a major shift, Google, OpenAI, Meta and venture capitalists — many of whom had once forsworn involvement in war — have embraced the military industrial complex."
950564d1bcb195b5989c885132dc236d36ae7d4a,Silicon Valley’s Dream Tech Job Is Disappearing,https://www.nytimes.com/2025/08/04/technology/tech-jobs-silicon-valley-changes.html,rss.nytimes.com,2025-08-04T09:00:21+00:00,"It’s the shut up and grind era, tech workers said, as Apple, Google, Meta and other giants age into large bureaucracies."
89700b7e587434f58baa7d3fc609d5c4cb702e70,The Rise of Silicon Valley’s Techno-Religion,https://www.nytimes.com/2025/08/04/technology/rationalists-ai-lighthaven.html,rss.nytimes.com,2025-08-04T09:00:19+00:00,"The Rationalists, a community focused on the risks of artificial intelligence, regularly gather with tech figures and other like-minded people in a complex that covers much of a city block."
7fc7d119e1acd1eadc01e199ab134aad250d88e6,A.I. Has Ushered in Silicon Valley’s ‘Hard Tech’ Era,https://www.nytimes.com/2025/08/04/technology/ai-silicon-valley-hard-tech.html,rss.nytimes.com,2025-08-04T09:00:11+00:00,Goodbye to the age of consumer websites and mobile apps. Artificial intelligence has ushered in an era of what insiders in the nation’s innovation capital call “hard tech.”
10f497d8b00bc5d9b0cbf68b921776e6c6bdfdbd,Хитовый белорусский кроссовер Belgee X70 подешевел в России на 660 тысяч рублей,https://www.ixbt.com/news/2025/08/04/belgee-x70-660.html,www.ixbt.com,2025-08-04T08:59:00+00:00,"<p>Белорусский бренд Belgee расширил условия специальных предложений на топовые комплектации кроссовера X70 в августе. С учетом всех бонусов, выгода при покупке версий Prestige и Prestige+ достигает 630 и 660 тыс. рублей соответственно.</p> <a href=""https://www.ixbt.com/img/n1/news/2025/7/1/belgee_x70_belarus_preview-10_bd0 copy_large.jpg""><figure><img src=""https://www.ixbt.com/img//x780/n1/news/2025/7/1/belgee_x70_belarus_preview-10_bd0 copy_large.jpg"" /></figure></a> Фото: Пресс-служба Belgee <p>В случае комплектации Prestige максимальная скидка складывается из прямой скидки в размере 460 тыс. рублей и скидки 170 тыс. рублей за trade-in. В случае Prestige+ прямая скидка составляет 490 тыс. рублей, скидка за trade-in &mdash; те же 170 тыс. рублей.</p> <p>Новые скидки значительно снижают стоимость кроссовера: Belgee X70 Prestige &mdash; 2,691 млн рублей, Prestige+ &mdash; 2,766 млн рублей. Что касается машины в базовой комплектации Active, то ее стоимость составляет 2,276 млн рублей.</p> <p>Что касается младшей модели, Belgee X50, то в августе цены на эту модель не изменились: минимальная цена составляет 1,94 млн рублей с учетом максимальной скидки в 540 тысяч рублей.</p>"
4071408111c889fac3b3560bcd0e2a1717175ebe,Разработка «одного из самых амбициозных модов нашего поколения» вышла на финишную прямую — новая демонстрация Skyblivion,https://3dnews.ru/1127047,3dnews.ru,2025-08-04T08:55:19+00:00,Команда моддеров TESRenewal в новом видеоотчёте рассказала о прогрессе Skyblivion &mdash; неофициального ремейка Oblivion на движке The Elder Scrolls V: Skyrim &mdash; и его отличиях от вышедшей недавно The Elder Scrolls IV: Oblivion Remastered.   Источник изображений: TESRenewal
2bf8b5fff56bfa3460250aadee85e09ea7613cde,"Toyota Corolla и Toyota RAV4 — самые популярные машины в мире в 2025 году. Toyota Camry и Toyota Hilux — в топ-10, а наибольшее падение продаж — у Tesla Model Y",https://www.ixbt.com/news/2025/08/04/toyota-corolla-toyota-rav4-2025-toyota-camry-toyota-hilux-10-tesla-model-y.html,www.ixbt.com,2025-08-04T08:37:00+00:00,"<p>Toyota Corolla стала новым лидером мирового рынка автомобилей &mdash; даже несмотря на то, что продажи модели просели на 8,4%. При этом прежний лидер, Tesla Model Y, напротив, опустился на 4-е место с худшими показателями среди лидеров: падение продаж составило 26,9%.</p> <a href=""https://www.ixbt.com/img/n1/news/2025/7/1/RHV_MY25_0006_V001_desktop copy_large.jpg""><figure><img src=""https://www.ixbt.com/img//x780/n1/news/2025/7/1/RHV_MY25_0006_V001_desktop copy_large.jpg"" /></figure></a> Фото: Toyota <p>Согласно отчету, который агрегирует данные из 162 стран, Toyota вернула себе мировое лидерство. Отчет составлен на актуальных данных по регистрациям автомобилей, предоставленных местными официальными органами по всему миру.</p> <p>Toyota Corolla поднялась на одно место и возглавила рейтинг. Toyota RAV4 также поднялась в рейтинге на одно место и заняла 2-ю строчку, хотя продажи тоже упали &mdash; на 7,4%. Внедорожники Ford F-Series поднялись&nbsp;на одно место и заняли&nbsp;3-е место, причем тут зафиксирован рост продаж, пускай и незначительный &mdash; на 0,5%. Tesla Model Y опустилась на три места и заняла 4-е место рейтинга.</p> <p>Далее следуют:</p> <ul> <li>Honda CR-V: 5-е место, падение продаж на 3,9%;</li> <li>Hyundai Tucson: 6-е место, падение продаж на 3,1%;</li> <li>Chevrolet Silverado: 7-е место, падение продаж на 14,3%;</li> <li>Toyota Camry: 8-е место, рост продаж на 2,5%;</li> <li><a href=""https://www.ixbt.com/news/2025/08/04/toyota-10-toyota-hilux-land-cruiser.html"">Toyota Hilux</a>: 9-е место, рост продаж на 0,5%;</li> <li>Kia Sportage: 10-е место, падение продаж на 6,2%.</li> </ul> <p>Аналитики отмечают взлет электромобиля Geely Xingyuan, который занял 15-е место, поднявшись на 2066 позиций.</p>"
f61e8d8ac31f4f7182a917fe6fdba8c4b1aee6dc,Xiaomi представила открытую голосовую ИИ-модель для автомобилей и бытовой техники,https://3dnews.ru/1127048,3dnews.ru,2025-08-04T08:25:00+00:00,"Компания Xiaomi сделала себе имя на рынке смартфонов и бытовой техники, но уже второй год выпускает электромобили, поэтому направление развития её фирменных языковых моделей было предсказать не так уж трудно. На этой неделе она представила голосовую модель MiDashengLM-7B, которая предусматривает интеграцию с Qwen2.5-Omni-7B китайской Alibaba Group и обладает открытым исходным кодом. Источник изображения: Xiaomi"
1991cb533ab40aa89255f66b292ddf9a12124b6e,Лучше ChatGPT o3 и Grok 4. Представлена модель Gemini 2.5 Deep Think от Google,https://www.ixbt.com/news/2025/08/04/gpt-o3-grok-4-gemini-2-5-deep-think-google.html,www.ixbt.com,2025-08-04T08:17:00+00:00,"<p>Google представила Gemini 2.5 Pro Deep Think &mdash; свою самую мощную языковую модель, доступную подписчикам плана Gemini Ultra за 250 долларов в месяц. API модели находится в стадии тестирования, а специально дообученная версия, завоевавшая золотую медаль на Международной математической олимпиаде 2025 года, будет открыта лишь для избранной группы математиков.</p> <a href=""https://www.ixbt.com/img/n1/news/2025/7/1/0_3 (1)_large.jpg""><figure><img src=""https://www.ixbt.com/img//x780/n1/news/2025/7/1/0_3 (1)_large.jpg"" /></figure></a> Изображение Midjourney <p>Модель Deep Think, основанная на Gemini 2.5 Pro, отличается увеличенными вычислительными ресурсами для сложных задач, требующих глубоких рассуждений. В ней используются несколько ИИ-агентов, которые параллельно исследуют разные подходы к решению задачи. Модуль-критик затем выбирает оптимальное решение или комбинирует несколько вариантов для получения наилучшего результата.</p> <a href=""https://www.ixbt.com/img/n1/news/2025/7/1/f8cc29e98843446bf2509a1063193213_large.jpg""><figure><img src=""https://www.ixbt.com/img//x780x600/n1/news/2025/7/1/f8cc29e98843446bf2509a1063193213_large.jpg"" /></figure></a> Фото Google <p>Google провела сравнение Deep Think с другими версиями Gemini 2.5 при создании воксельной сцены, а также поделилась результатами тестирования в бенчмарках без использования внешних инструментов. Сравнение с моделями GPT o3 Pro и Grok 4 Heavy не проводилось.</p>"
b9a0c39bead4a3db16dbf37b35f16c6b8e0ad33d,Россиян завалят новыми автомобилями Dongfeng и Huawei с электрическими и гибридными двигателями,https://www.ixbt.com/news/2025/08/04/rossijan-zavaljat-novymi-avtomobiljami-dongfeng-i-huawei-s-jelektricheskimi-i-gibridnymi-dvigateljami.html,www.ixbt.com,2025-08-04T08:08:00+00:00,"<p>Китайская компания Dongfeng объявила о планах вывести на российский рынок 12 новых автомобилей в течение ближайших трёх лет.</p> <p>Линейка будет включать электромобили и гибриды с различными типами кузовов, что позволит бренду укрепить позиции в России. Первые модели появятся уже в 2025 году, а к 2027 году ассортимент дополнят обновлённые и совершенно новые автомобили, разработанные совместно с Huawei.</p> <p>В 2025 году стартуют продажи компактного электромобиля Dongfeng Box, известного в Китае как Nammi 01. Этот хетчбэк длиной около 4 метров оснащён электромотором мощностью 95 л.с. и способен проехать до 430 км без подзарядки.</p> <a href=""https://www.ixbt.com/img/n1/news/2025/7/1/ch31z2tz2twbne8bygbvydtit0m8o854_large.jpg""><figure><img src=""https://www.ixbt.com/img//x780/n1/news/2025/7/1/ch31z2tz2twbne8bygbvydtit0m8o854_large.jpg"" /></figure></a> Фото&nbsp;Dongfeng <p>В&nbsp;2026 году линейку расширят кроссовер Mage и седан Shine Max, которые получат гибридные силовые установки. Также в планах &mdash; запуск 4,8-метрового гибридного кроссовера L8.</p> <p>К 2027 году Dongfeng представит обновлённые кроссоверы Mage и Huge, а также новые модели, включая лифтбек 007 и кроссовер 008, которые в Китае продаются под суббрендом e&pi;. Эти автомобили будут доступны в версиях с электрическими и гибридными двигателями.</p>"
db6a3721c0969620d51d92d359f6c15dbf91f870,"Ограбление века: у Samsung украли 7 тысяч смартфонов — Galaxy S25, Galaxy A16, Galaxy Z Fold7 и Z Flip7 — на 10,6 миллиона долларов",https://www.ixbt.com/news/2025/08/04/samsung-7-galaxy-s25-galaxy-a16-galaxy-z-fold7-z-flip7-10-6.html,www.ixbt.com,2025-08-04T08:00:00+00:00,"<p>&laquo;Форсаж&raquo; по-британски: недалеко от лондонского аэропорта Хитроу злоумышленники угнали грузовик, набитый мобильными устройствами Samsung. По данным Yonhap News TV, в кузове находилось 12 тысяч мобильных устройств Samsung, из них примерно 5 тысяч &mdash; это новейшие Galaxy Z Fold7 и Z Flip7. Также в числе похищенного Galaxy S25, Galaxy A16 и 5 тысяч умных часов Galaxy Watch 8.</p> <a href=""https://www.ixbt.com/img/n1/news/2025/7/1/019-combo-galaxy-zfold7-jetblack-Zflip7-jetblack-watch8-graphite_large.jpg""><figure><img src=""https://www.ixbt.com/img//x780/n1/news/2025/7/1/019-combo-galaxy-zfold7-jetblack-Zflip7-jetblack-watch8-graphite_large.jpg"" /></figure></a> Фото: Samsung <p>Стоимость украденного оценивается в 13,3 миллиарда вон &mdash; примерно 10,6 миллиона&nbsp;долларов. Благодаря страховке, Samsung фактических убытков не понесла. Британская полиция оперативно начала расследование и обнаружила украденный контейнер. Однако&nbsp;удалось ли в нем обнаружить хоть что-то &mdash; неясно.</p> <p>Поскольку складные телефоны &mdash; дорогостоящий товар (особенно на старте продаж), есть мнение, что ограбление было заранее спланировано и что за ним может стоять организованная преступная группа, нацеленная именно на складные устройства.</p> <p>Напомним, ранее сообщалось, что Galaxy Z Fold7 и Z Flip7 стали хитом в Индии, США и Южной Корее.</p>"
